Society,Year,T_Offset,sigma_V,mean_V
Chile,1945,T+45,1.9675946156229869,10.75
Chile,1946,T+46,1.5551182775412473,10.5875
Chile,1947,T+47,1.7998015763649373,10.125
Chile,1948,T+48,1.9433035201503064,9.175
Chile,1949,T+49,1.766301624460394,9.5375
Chile,1905,T+5,3.5160600921242198,10.1625
Chile,1950,T+50,1.9146055169967227,10.3
Chile,1951,T+51,1.937551842624383,10.2625
Chile,1952,T+52,2.125651160737071,9.7875
Chile,1953,T+53,2.383237593814647,8.3625
Chile,1954,T+54,2.443065989401725,8.35
Chile,1955,T+55,2.5974919221653576,8.2875
Chile,1956,T+56,2.490804517190609,8.2125
Chile,1957,T+57,2.7751126103277315,8.3125
Chile,1958,T+58,2.2789408567515372,9.225
Chile,1959,T+59,1.6221128197508339,10.8375
Chile,1906,T+6,3.528253311281863,10.35
Chile,1960,T+60,1.7517338349679235,10.6
Chile,1961,T+61,1.8204689348783576,10.7625
Chile,1962,T+62,1.767110231827254,10.7375
Chile,1963,T+63,1.9108711551092532,10.95
Chile,1964,T+64,1.9813415368669494,11.25
Chile,1965,T+65,2.491377989329256,11.2875
Chile,1966,T+66,2.2411333229927606,11.2625
Chile,1967,T+67,2.411875381760604,11.05
Chile,1968,T+68,1.9573579131063386,10.4625
Chile,1969,T+69,2.0415330374150558,10.425
Chile,1907,T+7,3.7484996998799396,8.2375
Chile,1970,T+70,2.331768182547926,8.8
Chile,1971,T+71,2.92965136882482,8.35
Chile,1972,T+72,2.676851828974797,5.0375000000000005
Chile,1973,T+73,1.9359383107054686,2.525
Chile,1974,T+74,2.9834962711557056,4.3125
Chile,1975,T+75,3.2410040331442262,5.2124999999999995
Chile,1976,T+76,3.728246428090749,7.137499999999999
Chile,1977,T+77,3.74926183210966,7.2625
Chile,1978,T+78,4.1848152374302705,7.8875
Chile,1979,T+79,4.092829094892676,9.6625
Chile,1908,T+8,3.519714882933397,10.2375
Chile,1980,T+80,4.113653225193254,10.125
Chile,1981,T+81,3.809550967165103,9.9875
Chile,1982,T+82,3.972404813208241,4.6499999999999995
Chile,1983,T+83,2.5283746896827957,4.9125
Chile,1984,T+84,2.3075961518428656,6.975
Chile,1985,T+85,2.4477030048598625,7.9375
Chile,1986,T+86,2.219032929646864,7.6875
Chile,1987,T+87,2.325633554232358,8.9
Chile,1988,T+88,1.6527034130262368,9.95
Chile,1989,T+89,1.9708138275486964,11.6125
Chile,1909,T+9,3.526810578574196,10.2125
Chile,1990,T+90,2.3558058978980907,12.1875
Chile,1991,T+91,2.1672480904857863,12.9625
Chile,1992,T+92,2.1810875399999095,13.100000000000001
Chile,1993,T+93,2.1459263733874927,13.175
Chile,1994,T+94,2.2209634331588113,12.9875
Chile,1995,T+95,2.218711015754096,13.0375
Chile,1996,T+96,2.285943068907385,13.1375
Chile,1997,T+97,1.9657332328821076,13.0875
Chile,1998,T+98,2.3674881203503424,12.325000000000001
Chile,1999,T+99,2.4694924290515363,12.3125
China,1900,T+0,3.3567628964311944,0.875
China,1901,T+1,3.3567628964311944,0.875
China,1910,T+10,2.7255405754769875,0.0
China,2000,T+100,1.4820352800890306,14.625
China,2001,T+101,1.4820352800890306,14.625
China,2002,T+102,1.4820352800890306,14.625
China,2003,T+103,1.5683817866104635,15.9375
China,2004,T+104,1.5683817866104635,15.9375
China,2005,T+105,1.7100020885534453,15.6875
China,2006,T+106,1.4376940862764531,15.3125
China,2007,T+107,1.827371257923719,14.625
China,2008,T+108,2.1505813167606567,14.375
China,2009,T+109,1.4126343172547218,15.1875
China,1911,T+11,2.859039549019416,-1.9375
China,2010,T+110,1.3296078906418776,15.375
China,2011,T+111,1.4376940862764531,15.3125
China,2012,T+112,1.4376940862764531,15.3125
China,2013,T+113,1.4376940862764531,15.3125
China,2014,T+114,1.9988836169936743,14.3125
China,2015,T+115,1.9988836169936743,14.3125
China,2016,T+116,1.7878558586834037,14.625
China,2017,T+117,1.7878558586834037,14.625
China,2018,T+118,1.7307615994947758,13.3125
China,2019,T+119,2.57390753524675,12.125
China,1912,T+12,2.052872551885702,1.5
China,2020,T+120,2.541617876190563,11.5625
China,2021,T+121,2.825268634509444,11.125
China,2022,T+122,3.052370273363683,10.9375
China,2023,T+123,2.5495097567963922,11.75
China,2024,T+124,2.503568881188841,11.625
China,2025,T+125,2.503568881188841,11.625
China,1913,T+13,2.052872551885702,1.5
China,1914,T+14,3.0793088278285534,1.875
China,1915,T+15,3.0793088278285534,1.875
China,1916,T+16,4.242640687119285,0.75
China,1917,T+17,4.308940042018952,0.8125
China,1918,T+18,5.0832357523811265,0.875
China,1919,T+19,5.185401899288314,0.9375
China,1902,T+2,3.3567628964311944,0.875
China,1920,T+20,5.185401899288314,0.9375
China,1921,T+21,4.9856938190329,0.75
China,1922,T+22,4.9856938190329,0.75
China,1923,T+23,4.9856938190329,0.75
China,1924,T+24,3.8908087664575417,2.1875
China,1925,T+25,3.8908087664575417,2.1875
China,1926,T+26,3.0822070014844885,4.0
China,1927,T+27,2.6040833319999575,4.8125
China,1928,T+28,2.6040833319999575,4.8125
China,1929,T+29,1.4623244705409457,6.8125
China,1903,T+3,2.1213203435596424,2.0
China,1930,T+30,1.4623244705409457,6.8125
China,1931,T+31,1.4623244705409457,6.8125
China,1932,T+32,1.8980723303996008,7.9375
China,1933,T+33,1.8980723303996008,7.9375
China,1934,T+34,1.8980723303996008,7.9375
China,1935,T+35,1.7204131563585034,7.5625
China,1936,T+36,1.7204131563585034,7.5625
China,1937,T+37,2.219032929646864,1.8125
China,1938,T+38,1.9820624179302297,1.5
China,1939,T+39,1.98206241793023,1.0
China,1904,T+4,2.1213203435596424,2.0
China,1940,T+40,2.121320343559643,1.0
China,1941,T+41,2.2795676281761352,0.375
China,1942,T+42,2.2795676281761352,0.375
China,1943,T+43,1.927248223318863,-0.25
China,1944,T+44,1.927248223318863,-0.25
China,1945,T+45,2.1866069605669876,1.3125
China,1946,T+46,2.23606797749979,0.0
China,1947,T+47,2.5071326821120348,-0.75
China,1948,T+48,1.889822365046136,-2.25
China,1949,T+49,2.2190329296468634,6.1875
China,1905,T+5,2.1213203435596424,2.0
China,1950,T+50,1.8504343119541269,7.8125
China,1951,T+51,1.8504343119541269,7.8125
China,1952,T+52,1.4638501094227996,10.0
China,1953,T+53,1.4638501094227996,10.0
China,1954,T+54,1.4638501094227996,10.0
China,1955,T+55,1.9775525999867323,11.875
China,1956,T+56,1.9775525999867323,11.875
China,1957,T+57,2.8590395490194154,9.5625
China,1958,T+58,2.202879608927499,8.8125
China,1959,T+59,3.5228843701879127,4.625
China,1906,T+6,2.1213203435596424,2.0
China,1960,T+60,5.376868446011516,1.625
China,1961,T+61,3.863750953228149,4.25
China,1962,T+62,2.5213375135318272,7.75
China,1963,T+63,2.1712405933672376,8.5
China,1964,T+64,1.8886408567311803,10.8125
China,1965,T+65,1.635269746206155,11.5625
China,1966,T+66,4.487582072468743,4.1875
China,1967,T+67,4.2067123233504535,0.125
China,1968,T+68,5.249149590988186,0.875
China,1969,T+69,5.196152422706631,1.0
China,1907,T+7,2.1213203435596424,2.0
China,1970,T+70,3.595632271043777,2.75
China,1971,T+71,3.5831949031954307,2.875
China,1972,T+72,2.382038442774831,4.4375
China,1973,T+73,2.445841952609133,5.125
China,1974,T+74,2.445841952609133,5.125
China,1975,T+75,1.9456912102680337,5.5
China,1976,T+76,2.5213375135318272,4.25
China,1977,T+77,1.237436867076458,8.5625
China,1978,T+78,1.302470180629319,9.875
China,1979,T+79,0.801783725737273,11.25
China,1908,T+8,2.7255405754769875,0.0
China,1980,T+80,1.3363062095621219,11.75
China,1981,T+81,1.3363062095621219,11.75
China,1982,T+82,1.2799972098183874,11.8125
China,1983,T+83,1.2229209763045665,12.6875
China,1984,T+84,1.2229209763045665,12.6875
China,1985,T+85,1.2229209763045665,12.6875
China,1986,T+86,1.2517844405944207,12.1875
China,1987,T+87,1.2517844405944207,12.1875
China,1988,T+88,1.5103807466993213,9.8125
China,1989,T+89,3.3481071411428025,6.8125
China,1909,T+9,2.7255405754769875,0.0
China,1990,T+90,3.5298472245369807,7.5625
China,1991,T+91,2.42660109147401,8.4375
China,1992,T+92,1.3611313571542503,12.6875
China,1993,T+93,1.3611313571542503,12.6875
China,1994,T+94,1.3887301496588271,12.75
China,1995,T+95,1.3887301496588271,12.75
China,1996,T+96,1.6035674514745466,12.25
China,1997,T+97,1.941096891671599,11.625
China,1998,T+98,1.4577379737113252,12.375
China,1999,T+99,0.2314550249431378,13.375
Colombia,1900,T+0,1.9719461018423978,-0.25000000000000006
Colombia,1901,T+1,1.9719461018423978,-0.25000000000000006
Colombia,1910,T+10,2.1111523596638606,6.6375
Colombia,2000,T+100,2.3163626042322725,3.0375
Colombia,2001,T+101,2.3163626042322725,3.0375
Colombia,2002,T+102,2.3993674761724777,3.5375
Colombia,2003,T+103,2.3043049773351245,5.2125
Colombia,2004,T+104,1.9529739227283973,5.8625
Colombia,2005,T+105,1.854290391805679,6.487500000000001
Colombia,2006,T+106,1.8742141210194136,6.8875
Colombia,2007,T+107,1.7402278175982757,7.4375
Colombia,2008,T+108,1.7245599852881728,7.5375000000000005
Colombia,2009,T+109,1.7443275413260468,7.2625
Colombia,1911,T+11,2.1111523596638606,6.6375
Colombia,2010,T+110,1.7196345126633323,7.55
Colombia,2011,T+111,1.791846613333375,7.875
Colombia,2012,T+112,1.8585228389388018,8.1375
Colombia,2013,T+113,1.8546755588434944,8.1625
Colombia,2014,T+114,1.8504343119541269,8.1875
Colombia,2015,T+115,1.8504343119541269,8.1875
Colombia,2016,T+116,2.1144063672138063,8.525
Colombia,2017,T+117,1.741048534648015,8.0625
Colombia,2018,T+118,1.6689924248736763,7.9375
Colombia,2019,T+119,1.8946824083659584,7.6125
Colombia,1912,T+12,2.1662591191795526,6.6125
Colombia,2020,T+120,2.4117273003862962,5.275
Colombia,2021,T+121,2.5746012173871566,4.7
Colombia,2022,T+122,1.9588626437662384,6.75
Colombia,2023,T+123,1.9628241315585488,6.8125
Colombia,2024,T+124,1.9628241315585488,6.8125
Colombia,2025,T+125,1.9628241315585488,6.8125
Colombia,1913,T+13,2.183010699535326,6.6375
Colombia,1914,T+14,2.183010699535326,6.6375
Colombia,1915,T+15,2.183010699535326,6.6375
Colombia,1916,T+16,2.183010699535326,6.6375
Colombia,1917,T+17,2.183010699535326,6.6375
Colombia,1918,T+18,2.295609162852298,6.5875
Colombia,1919,T+19,2.295609162852298,6.5875
Colombia,1902,T+2,1.9608671551127579,-0.27499999999999997
Colombia,1920,T+20,2.2806249143600974,6.6125
Colombia,1921,T+21,2.2806249143600974,6.6125
Colombia,1922,T+22,2.2806249143600974,6.6125
Colombia,1923,T+23,2.2990292982660563,6.6375
Colombia,1924,T+24,2.308988646881698,6.65
Colombia,1925,T+25,2.3194442068244348,6.6625
Colombia,1926,T+26,2.3194442068244348,6.6625
Colombia,1927,T+27,2.3194442068244348,6.6625
Colombia,1928,T+28,2.3092593122966014,5.8125
Colombia,1929,T+29,2.3194442068244348,5.6625
Colombia,1903,T+3,1.913672609707015,0.8749999999999999
Colombia,1930,T+30,2.114870816723464,6.1125
Colombia,1931,T+31,2.1846460975243955,5.9875
Colombia,1932,T+32,2.186974426658241,5.2
Colombia,1933,T+33,2.1432618665416108,5.925
Colombia,1934,T+34,2.1123784834027397,6.025
Colombia,1935,T+35,2.0853228595523117,6.1000000000000005
Colombia,1936,T+36,2.1450524469112637,6.9875
Colombia,1937,T+37,2.1450524469112637,6.9875
Colombia,1938,T+38,2.1450524469112637,6.9875
Colombia,1939,T+39,2.1450524469112637,6.9875
Colombia,1904,T+4,1.7703914014380309,3.35
Colombia,1940,T+40,2.1450524469112637,6.9875
Colombia,1941,T+41,2.1450524469112637,6.9875
Colombia,1942,T+42,2.1934561769043848,6.9625
Colombia,1943,T+43,2.1934561769043848,6.9625
Colombia,1944,T+44,2.1934561769043848,6.9625
Colombia,1945,T+45,2.1934561769043848,6.9625
Colombia,1946,T+46,2.2814469093099667,5.675
Colombia,1947,T+47,2.2865679209555214,5.0375
Colombia,1948,T+48,2.006017732438361,2.3875
Colombia,1949,T+49,2.0430631764233684,3.9375
Colombia,1905,T+5,2.152697643157799,4.7625
Colombia,1950,T+50,2.0430631764233684,3.9375
Colombia,1951,T+51,2.0430631764233684,3.9375
Colombia,1952,T+52,2.0430631764233684,3.9375
Colombia,1953,T+53,1.95137314290659,5.325
Colombia,1954,T+54,1.9533396310641207,5.6125
Colombia,1955,T+55,2.0152543263816605,5.5875
Colombia,1956,T+56,1.9460124063618625,5.1875
Colombia,1957,T+57,1.9467463698621423,5.2875
Colombia,1958,T+58,2.1797362225737316,5.8625
Colombia,1959,T+59,2.1797362225737316,5.8625
Colombia,1906,T+6,2.205795936682656,5.2625
Colombia,1960,T+60,2.033952872048486,5.7625
Colombia,1961,T+61,2.073945515195614,5.7125
Colombia,1962,T+62,2.1226247229045727,5.6625
Colombia,1963,T+63,2.328664546779671,5.5625
Colombia,1964,T+64,2.4056110004974385,5.5125
Colombia,1965,T+65,2.4056110004974385,5.5125
Colombia,1966,T+66,2.3757329696026748,5.4875
Colombia,1967,T+67,2.393107662792104,5.5875
Colombia,1968,T+68,2.54246084391818,5.7875
Colombia,1969,T+69,2.54246084391818,5.7875
Colombia,1907,T+7,2.2459089792013263,5.3125
Colombia,1970,T+70,2.5244164813731853,5.7875
Colombia,1971,T+71,2.4985352852078297,5.7375
Colombia,1972,T+72,2.502248988410226,5.6875
Colombia,1973,T+73,2.4365886574705806,5.5625
Colombia,1974,T+74,2.4360022871206715,5.4625
Colombia,1975,T+75,2.4576048153784673,5.4375
Colombia,1976,T+76,2.4576048153784673,5.4375
Colombia,1977,T+77,2.472960920493026,5.3875
Colombia,1978,T+78,2.574566537719089,5.1625
Colombia,1979,T+79,2.5119357930829818,4.9875
Colombia,1908,T+8,2.2481341469888187,5.5375000000000005
Colombia,1980,T+80,2.413022704291978,4.6375
Colombia,1981,T+81,2.398660340392409,4.625
Colombia,1982,T+82,2.398660340392409,4.625
Colombia,1983,T+83,2.393443424978211,4.65
Colombia,1984,T+84,2.420706803512443,4.3375
Colombia,1985,T+85,2.0106857394573483,3.75
Colombia,1986,T+86,2.11453304537905,3.8625000000000003
Colombia,1987,T+87,2.1030165409308057,3.8375000000000004
Colombia,1988,T+88,2.139717938687914,3.1875
Colombia,1989,T+89,2.2064434860523523,2.7624999999999997
Colombia,1909,T+9,2.2693217992544445,5.5875
Colombia,1990,T+90,2.2318714120665644,2.7124999999999995
Colombia,1991,T+91,2.5938113159706018,4.775
Colombia,1992,T+92,2.4605095291132573,5.1375
Colombia,1993,T+93,2.3898221691163553,5.0625
Colombia,1994,T+94,2.3055445591629136,4.6125
Colombia,1995,T+95,2.1774411587916673,4.3125
Colombia,1996,T+96,2.3775362397718713,4.1875
Colombia,1997,T+97,2.320983473813264,3.9125
Colombia,1998,T+98,2.3547823678633235,3.075
Colombia,1999,T+99,2.389710084029919,2.7249999999999996
Denmark,1900,T+0,3.47375363054352,14.3125
Denmark,1901,T+1,1.4252192813739226,14.9375
Denmark,1910,T+10,1.4252192813739226,14.9375
Denmark,1911,T+11,1.4252192813739226,14.9375
Denmark,1912,T+12,1.6690459207925603,9.25
Denmark,1913,T+13,2.138089935299395,9.0
Denmark,1914,T+14,4.399675312695569,13.75
Denmark,1915,T+15,2.840240180990736,14.3125
Denmark,1916,T+16,1.9955307206712847,14.625
Denmark,1917,T+17,1.208230701716948,14.9375
Denmark,1918,T+18,0.7071067811865476,15.25
Denmark,1919,T+19,1.050085030570654,15.5625
Denmark,1902,T+2,1.4252192813739226,14.9375
Denmark,1920,T+20,1.807721533549109,15.875
Denmark,1921,T+21,2.6449075058091758,16.1875
Denmark,1922,T+22,3.5050983275386556,16.5
Denmark,1923,T+23,1.8077215335491092,18.375
Denmark,1924,T+24,0.7071067811865475,20.25
Denmark,1925,T+25,1.7512750457064943,21.8125
Denmark,1926,T+26,2.632217967526896,21.5
Denmark,1927,T+27,3.514637758209026,21.1875
Denmark,1928,T+28,3.514637758209026,18.6875
Denmark,1929,T+29,3.514637758209026,16.1875
Denmark,1903,T+3,1.4252192813739226,14.9375
Denmark,1930,T+30,3.514637758209027,13.6875
Denmark,1931,T+31,3.514637758209027,11.1875
Denmark,1932,T+32,1.6420805617960923,15.625
Denmark,1933,T+33,1.6420805617960923,15.625
Denmark,1934,T+34,1.6420805617960923,15.625
Denmark,1935,T+35,1.6420805617960923,15.625
Denmark,1936,T+36,1.6420805617960923,15.625
Denmark,1937,T+37,1.6420805617960923,15.625
Denmark,1938,T+38,1.6420805617960923,15.625
Denmark,1939,T+39,1.6420805617960923,15.625
Denmark,1904,T+4,1.4252192813739226,14.9375
Denmark,1940,T+40,1.6420805617960923,15.625
Denmark,1941,T+41,1.6420805617960923,15.625
Denmark,1942,T+42,3.2263908960765617,16.84375
Denmark,1943,T+43,3.2263908960765617,16.84375
Denmark,1944,T+44,3.2263908960765617,16.84375
Denmark,1945,T+45,3.2263908960765617,16.84375
Denmark,1946,T+46,3.2263908960765617,16.84375
Denmark,1947,T+47,3.2263908960765617,16.84375
Denmark,1948,T+48,3.2263908960765617,16.84375
Denmark,1949,T+49,3.2263908960765617,16.84375
Denmark,1905,T+5,1.4252192813739226,14.9375
Denmark,1950,T+50,3.2263908960765617,16.84375
Denmark,1951,T+51,3.2263908960765617,16.84375
Denmark,1952,T+52,3.2263908960765617,16.84375
Denmark,1953,T+53,3.2263908960765617,16.84375
Denmark,1954,T+54,3.2263908960765617,16.84375
Denmark,1955,T+55,3.2263908960765617,16.84375
Denmark,1956,T+56,3.2263908960765617,16.84375
Denmark,1957,T+57,3.2263908960765617,16.84375
Denmark,1958,T+58,3.2263908960765617,16.84375
Denmark,1959,T+59,3.2263908960765617,16.84375
Denmark,1906,T+6,1.4252192813739226,14.9375
Denmark,1960,T+60,3.2263908960765617,16.84375
Denmark,1961,T+61,3.2263908960765617,16.84375
Denmark,1962,T+62,3.2263908960765617,16.84375
Denmark,1963,T+63,3.2263908960765617,16.84375
Denmark,1964,T+64,3.2263908960765617,16.84375
Denmark,1965,T+65,3.2263908960765617,16.84375
Denmark,1966,T+66,3.2263908960765617,16.84375
Denmark,1907,T+7,1.4252192813739226,14.9375
Denmark,1908,T+8,1.4252192813739226,14.9375
Denmark,1909,T+9,1.4252192813739226,14.9375
Egypt,1900,T+0,3.4062704783132784,11.5625
Egypt,1901,T+1,3.4062704783132784,11.5625
Egypt,1910,T+10,4.240535680446853,9.125
Egypt,2000,T+100,4.905809238618465,10.3125
Egypt,2001,T+101,3.212003157799551,11.4375
Egypt,2002,T+102,3.150255091711962,11.1875
Egypt,2003,T+103,4.263110031755825,8.5625
Egypt,2004,T+104,4.309458036856673,11.5
Egypt,2005,T+105,5.244044240850758,9.75
Egypt,2006,T+106,5.667892024377317,10.875
Egypt,2007,T+107,6.129553700835696,9.5
Egypt,2008,T+108,5.894534393341489,6.5625
Egypt,2009,T+109,5.46049121285936,7.5625
Egypt,1911,T+11,3.437581167872881,12.4375
Egypt,2010,T+110,5.384750292658492,4.8125
Egypt,2011,T+111,4.439574464807571,1.1875
Egypt,2012,T+112,3.1367635732209265,2.875
Egypt,2013,T+113,4.138236339311712,2.125
Egypt,2014,T+114,4.718883039751796,9.625
Egypt,2015,T+115,5.111262075065218,11.375
Egypt,2016,T+116,5.6343176795673955,9.4375
Egypt,2017,T+117,5.2606185133363494,10.9375
Egypt,2018,T+118,4.479616533333438,13.1875
Egypt,2019,T+119,4.370661113770842,14.0625
Egypt,1912,T+12,3.6129726581544217,13.875
Egypt,2020,T+120,4.152774459838352,10.9375
Egypt,2021,T+121,4.718883039751796,12.375
Egypt,2022,T+122,5.291080769964273,9.3125
Egypt,2023,T+123,5.314652925101104,4.9375
Egypt,2024,T+124,5.394689849419388,10.0625
Egypt,2025,T+125,4.8028079584462136,11.1875
Egypt,1913,T+13,3.494894235064305,14.0
Egypt,1914,T+14,5.5549205986353085,10.75
Egypt,1915,T+15,5.21501951783774,8.625
Egypt,1916,T+16,5.229978830877672,9.1875
Egypt,1917,T+17,5.781358589713766,7.3125
Egypt,1918,T+18,5.879367677370951,5.6875
Egypt,1919,T+19,4.0686080455816125,5.875
Egypt,1902,T+2,3.7026776025697172,12.3125
Egypt,1920,T+20,3.1509635714446826,7.75
Egypt,1921,T+21,3.1594529363709247,8.625
Egypt,1922,T+22,2.7702178872531205,11.4375
Egypt,1923,T+23,3.453776401067595,9.25
Egypt,1924,T+24,4.644505202002532,7.0
Egypt,1925,T+25,2.8753881725529062,8.875
Egypt,1926,T+26,2.988071523335984,9.75
Egypt,1927,T+27,3.0676887530703447,9.625
Egypt,1928,T+28,3.909694909544003,7.0
Egypt,1929,T+29,3.5632048174962625,6.125
Egypt,1903,T+3,3.7026776025697172,12.3125
Egypt,1930,T+30,4.373213921133975,6.875
Egypt,1931,T+31,4.103569874424672,7.375
Egypt,1932,T+32,3.248626083219093,8.375
Egypt,1933,T+33,2.2638462845343543,8.625
Egypt,1934,T+34,2.138089935299395,10.5
Egypt,1935,T+35,2.359441519875898,10.3125
Egypt,1936,T+36,2.3754698783308417,12.25
Egypt,1937,T+37,3.1622776601683795,10.0
Egypt,1938,T+38,2.850438562747845,9.375
Egypt,1939,T+39,3.327375628243462,7.75
Egypt,1904,T+4,3.3746692959670668,13.0625
Egypt,1940,T+40,3.9318979422883586,6.4375
Egypt,1941,T+41,4.181165251116351,5.375
Egypt,1942,T+42,4.100849215188762,7.5625
Egypt,1943,T+43,3.447954880380957,10.0625
Egypt,1944,T+44,3.77728171346236,10.125
Egypt,1945,T+45,4.086126352846737,7.375
Egypt,1946,T+46,4.15546112277051,5.875
Egypt,1947,T+47,3.8706773124535787,7.625
Egypt,1948,T+48,4.120939559996343,3.625
Egypt,1949,T+49,3.609882269548413,5.4375
Egypt,1905,T+5,2.9970223317724636,13.375
Egypt,1950,T+50,3.463457191057183,9.3125
Egypt,1951,T+51,4.148472180040675,3.3125
Egypt,1952,T+52,3.5095532886272416,4.5625
Egypt,1953,T+53,2.988071523335984,9.75
Egypt,1954,T+54,3.544991436620727,10.1875
Egypt,1955,T+55,3.4200041771068896,12.625
Egypt,1956,T+56,5.19443383412888,11.125
Egypt,1957,T+57,3.8149143409218813,12.875
Egypt,1958,T+58,2.8213155492733226,12.4375
Egypt,1959,T+59,2.1033561616752268,13.8125
Egypt,1906,T+6,3.172847977088453,11.6875
Egypt,1960,T+60,2.235069509944984,14.6875
Egypt,1961,T+61,4.640177798317645,13.5625
Egypt,1962,T+62,3.9364369313232634,14.6875
Egypt,1963,T+63,3.0908852176312576,13.375
Egypt,1964,T+64,3.4121631178560534,13.25
Egypt,1965,T+65,2.9246489410818914,10.875
Egypt,1966,T+66,2.8030595529069404,10.0
Egypt,1967,T+67,3.2943403848765493,2.1875
Egypt,1968,T+68,1.4865468134476723,7.3125
Egypt,1969,T+69,1.7268882005337973,10.375
Egypt,1907,T+7,3.585685828003181,9.0
Egypt,1970,T+70,2.671777097203818,11.8125
Egypt,1971,T+71,2.840240180990736,11.3125
